1289424:5	none	DRINKS#STYLE_OPTIONS	I highly recommend visiting this restaurant and having dinner and drinks!
1289424:5	none	LOCATION#GENERAL	I highly recommend visiting this restaurant and having dinner and drinks!
1289424:5	none	DRINKS#PRICES	I highly recommend visiting this restaurant and having dinner and drinks!
1293334:0	none	FOOD#QUALITY	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	SERVICE#GENERAL	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	RESTAURANT#GENERAL	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	AMBIENCE#GENERAL	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	FOOD#STYLE_OPTIONS	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	positive	RESTAURANT#MISCELLANEOUS	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	FOOD#PRICES	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	RESTAURANT#PRICES	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	DRINKS#QUALITY	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	DRINKS#STYLE_OPTIONS	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	LOCATION#GENERAL	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:0	none	DRINKS#PRICES	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
1293334:1	none	FOOD#QUALITY	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	SERVICE#GENERAL	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	positive	RESTAURANT#GENERAL	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	AMBIENCE#GENERAL	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	FOOD#STYLE_OPTIONS	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	RESTAURANT#MISCELLANEOUS	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	FOOD#PRICES	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	RESTAURANT#PRICES	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	DRINKS#QUALITY	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	DRINKS#STYLE_OPTIONS	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	LOCATION#GENERAL	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:1	none	DRINKS#PRICES	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
1293334:2	positive	FOOD#QUALITY	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	SERVICE#GENERAL	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	RESTAURANT#GENERAL	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	AMBIENCE#GENERAL	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	FOOD#STYLE_OPTIONS	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	RESTAURANT#MISCELLANEOUS	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	FOOD#PRICES	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	RESTAURANT#PRICES	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	DRINKS#QUALITY	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	positive	DRINKS#STYLE_OPTIONS	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	LOCATION#GENERAL	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:2	none	DRINKS#PRICES	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.
1293334:3	none	FOOD#QUALITY	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	SERVICE#GENERAL	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	RESTAURANT#GENERAL	The entertainment was great they have shows that go on through out the dinner.
1293334:3	positive	AMBIENCE#GENERAL	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	FOOD#STYLE_OPTIONS	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	RESTAURANT#MISCELLANEOUS	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	FOOD#PRICES	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	RESTAURANT#PRICES	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	DRINKS#QUALITY	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	DRINKS#STYLE_OPTIONS	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	LOCATION#GENERAL	The entertainment was great they have shows that go on through out the dinner.
1293334:3	none	DRINKS#PRICES	The entertainment was great they have shows that go on through out the dinner.
1293334:4	none	FOOD#QUALITY	Please take my advice, go and try this place.
1293334:4	none	SERVICE#GENERAL	Please take my advice, go and try this place.
1293334:4	positive	RESTAURANT#GENERAL	Please take my advice, go and try this place.
1293334:4	none	AMBIENCE#GENERAL	Please take my advice, go and try this place.
1293334:4	none	FOOD#STYLE_OPTIONS	Please take my advice, go and try this place.
1293334:4	none	RESTAURANT#MISCELLANEOUS	Please take my advice, go and try this place.
1293334:4	none	FOOD#PRICES	Please take my advice, go and try this place.
1293334:4	none	RESTAURANT#PRICES	Please take my advice, go and try this place.
1293334:4	none	DRINKS#QUALITY	Please take my advice, go and try this place.
1293334:4	none	DRINKS#STYLE_OPTIONS	Please take my advice, go and try this place.
1293334:4	none	LOCATION#GENERAL	Please take my advice, go and try this place.
1293334:4	none	DRINKS#PRICES	Please take my advice, go and try this place.
1293334:5	none	FOOD#QUALITY	Its located in greenewich village.
1293334:5	none	SERVICE#GENERAL	Its located in greenewich village.
1293334:5	none	RESTAURANT#GENERAL	Its located in greenewich village.
1293334:5	none	AMBIENCE#GENERAL	Its located in greenewich village.
1293334:5	none	FOOD#STYLE_OPTIONS	Its located in greenewich village.
1293334:5	none	RESTAURANT#MISCELLANEOUS	Its located in greenewich village.
1293334:5	none	FOOD#PRICES	Its located in greenewich village.
1293334:5	none	RESTAURANT#PRICES	Its located in greenewich village.
1293334:5	none	DRINKS#QUALITY	Its located in greenewich village.
1293334:5	none	DRINKS#STYLE_OPTIONS	Its located in greenewich village.
1293334:5	none	LOCATION#GENERAL	Its located in greenewich village.
1293334:5	none	DRINKS#PRICES	Its located in greenewich village.
1293334:6	none	FOOD#QUALITY	You will not be disapointed at all.
1293334:6	none	SERVICE#GENERAL	You will not be disapointed at all.
1293334:6	positive	RESTAURANT#GENERAL	You will not be disapointed at all.
1293334:6	none	AMBIENCE#GENERAL	You will not be disapointed at all.
1293334:6	none	FOOD#STYLE_OPTIONS	You will not be disapointed at all.
1293334:6	none	RESTAURANT#MISCELLANEOUS	You will not be disapointed at all.
1293334:6	none	FOOD#PRICES	You will not be disapointed at all.
1293334:6	none	RESTAURANT#PRICES	You will not be disapointed at all.
1293334:6	none	DRINKS#QUALITY	You will not be disapointed at all.
1293334:6	none	DRINKS#STYLE_OPTIONS	You will not be disapointed at all.
1293334:6	none	LOCATION#GENERAL	You will not be disapointed at all.
1293334:6	none	DRINKS#PRICES	You will not be disapointed at all.
1297844:0	none	FOOD#QUALITY	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	SERVICE#GENERAL	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	RESTAURANT#GENERAL	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	AMBIENCE#GENERAL	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	FOOD#STYLE_OPTIONS	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	RESTAURANT#MISCELLANEOUS	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	FOOD#PRICES	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	RESTAURANT#PRICES	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	DRINKS#QUALITY	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	DRINKS#STYLE_OPTIONS	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	LOCATION#GENERAL	Our first time in New York and we had to try a New York Bagel.
1297844:0	none	DRINKS#PRICES	Our first time in New York and we had to try a New York Bagel.
1297844:1	none	FOOD#QUALITY	We were not dissappointed in the least bit by this little gem.
1297844:1	none	SERVICE#GENERAL	We were not dissappointed in the least bit by this little gem.
1297844:1	positive	RESTAURANT#GENERAL	We were not dissappointed in the least bit by this little gem.
1297844:1	none	AMBIENCE#GENERAL	We were not dissappointed in the least bit by this little gem.
1297844:1	none	FOOD#STYLE_OPTIONS	We were not dissappointed in the least bit by this little gem.
1297844:1	none	RESTAURANT#MISCELLANEOUS	We were not dissappointed in the least bit by this little gem.
1297844:1	none	FOOD#PRICES	We were not dissappointed in the least bit by this little gem.
1297844:1	none	RESTAURANT#PRICES	We were not dissappointed in the least bit by this little gem.
1297844:1	none	DRINKS#QUALITY	We were not dissappointed in the least bit by this little gem.
1297844:1	none	DRINKS#STYLE_OPTIONS	We were not dissappointed in the least bit by this little gem.
1297844:1	none	LOCATION#GENERAL	We were not dissappointed in the least bit by this little gem.
1297844:1	none	DRINKS#PRICES	We were not dissappointed in the least bit by this little gem.
1297844:2	none	FOOD#QUALITY	The bagel was huge.
1297844:2	none	SERVICE#GENERAL	The bagel was huge.
1297844:2	none	RESTAURANT#GENERAL	The bagel was huge.
1297844:2	none	AMBIENCE#GENERAL	The bagel was huge.
1297844:2	positive	FOOD#STYLE_OPTIONS	The bagel was huge.
1297844:2	none	RESTAURANT#MISCELLANEOUS	The bagel was huge.
1297844:2	none	FOOD#PRICES	The bagel was huge.
1297844:2	none	RESTAURANT#PRICES	The bagel was huge.
1297844:2	none	DRINKS#QUALITY	The bagel was huge.
1297844:2	none	DRINKS#STYLE_OPTIONS	The bagel was huge.
1297844:2	none	LOCATION#GENERAL	The bagel was huge.
1297844:2	none	DRINKS#PRICES	The bagel was huge.
1297844:3	positive	FOOD#QUALITY	They were served warm and had a soft fluffy interior.
1297844:3	none	SERVICE#GENERAL	They were served warm and had a soft fluffy interior.
1297844:3	none	RESTAURANT#GENERAL	They were served warm and had a soft fluffy interior.
1297844:3	none	AMBIENCE#GENERAL	They were served warm and had a soft fluffy interior.
1297844:3	none	FOOD#STYLE_OPTIONS	They were served warm and had a soft fluffy interior.
1297844:3	none	RESTAURANT#MISCELLANEOUS	They were served warm and had a soft fluffy interior.
1297844:3	none	FOOD#PRICES	They were served warm and had a soft fluffy interior.
1297844:3	none	RESTAURANT#PRICES	They were served warm and had a soft fluffy interior.
1297844:3	none	DRINKS#QUALITY	They were served warm and had a soft fluffy interior.
1297844:3	none	DRINKS#STYLE_OPTIONS	They were served warm and had a soft fluffy interior.
1297844:3	none	LOCATION#GENERAL	They were served warm and had a soft fluffy interior.
1297844:3	none	DRINKS#PRICES	They were served warm and had a soft fluffy interior.
1297844:4	none	FOOD#QUALITY	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	SERVICE#GENERAL	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	RESTAURANT#GENERAL	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	AMBIENCE#GENERAL	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	negative	FOOD#STYLE_OPTIONS	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	RESTAURANT#MISCELLANEOUS	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	FOOD#PRICES	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	RESTAURANT#PRICES	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	DRINKS#QUALITY	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	DRINKS#STYLE_OPTIONS	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	LOCATION#GENERAL	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:4	none	DRINKS#PRICES	The workers there also absolutely load the bagel with cream cheese (gets a little messy).
1297844:5	none	FOOD#QUALITY	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	SERVICE#GENERAL	I loved it and would HIGHLY RECOMMEND.
1297844:5	positive	RESTAURANT#GENERAL	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	AMBIENCE#GENERAL	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	FOOD#STYLE_OPTIONS	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	RESTAURANT#MISCELLANEOUS	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	FOOD#PRICES	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	RESTAURANT#PRICES	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	DRINKS#QUALITY	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	DRINKS#STYLE_OPTIONS	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	LOCATION#GENERAL	I loved it and would HIGHLY RECOMMEND.
1297844:5	none	DRINKS#PRICES	I loved it and would HIGHLY RECOMMEND.
1300636:0	positive	FOOD#QUALITY	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	positive	SERVICE#GENERAL	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	RESTAURANT#GENERAL	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	AMBIENCE#GENERAL	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	FOOD#STYLE_OPTIONS	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	RESTAURANT#MISCELLANEOUS	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	FOOD#PRICES	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	RESTAURANT#PRICES	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	DRINKS#QUALITY	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	DRINKS#STYLE_OPTIONS	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	LOCATION#GENERAL	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:0	none	DRINKS#PRICES	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
1300636:1	none	FOOD#QUALITY	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	SERVICE#GENERAL	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	RESTAURANT#GENERAL	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	AMBIENCE#GENERAL	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	FOOD#STYLE_OPTIONS	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	RESTAURANT#MISCELLANEOUS	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	FOOD#PRICES	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	RESTAURANT#PRICES	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	DRINKS#QUALITY	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	DRINKS#STYLE_OPTIONS	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	LOCATION#GENERAL	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:1	none	DRINKS#PRICES	When I called this morning, I didn't think I would be able to get in at 12, but I was able to get in, along with four other guests.
1300636:2	positive	FOOD#QUALITY	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	SERVICE#GENERAL	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	RESTAURANT#GENERAL	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	AMBIENCE#GENERAL	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	FOOD#STYLE_OPTIONS	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	RESTAURANT#MISCELLANEOUS	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	FOOD#PRICES	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	RESTAURANT#PRICES	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	DRINKS#QUALITY	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	DRINKS#STYLE_OPTIONS	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	LOCATION#GENERAL	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:2	none	DRINKS#PRICES	I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.
1300636:3	positive	FOOD#QUALITY	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	SERVICE#GENERAL	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	RESTAURANT#GENERAL	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	AMBIENCE#GENERAL	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	FOOD#STYLE_OPTIONS	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	RESTAURANT#MISCELLANEOUS	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	FOOD#PRICES	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	RESTAURANT#PRICES	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	DRINKS#QUALITY	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	DRINKS#STYLE_OPTIONS	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	LOCATION#GENERAL	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:3	none	DRINKS#PRICES	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
1300636:4	positive	FOOD#QUALITY	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	positive	SERVICE#GENERAL	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	none	RESTAURANT#GENERAL	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	positive	AMBIENCE#GENERAL	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	none	FOOD#STYLE_OPTIONS	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	none	RESTAURANT#MISCELLANEOUS	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	none	FOOD#PRICES	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	none	RESTAURANT#PRICES	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	none	DRINKS#QUALITY	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	none	DRINKS#STYLE_OPTIONS	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	none	LOCATION#GENERAL	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1300636:4	none	DRINKS#PRICES	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.
1303888:0	none	FOOD#QUALITY	All the staff is absolutely professional!! 
1303888:0	positive	SERVICE#GENERAL	All the staff is absolutely professional!! 
1303888:0	none	RESTAURANT#GENERAL	All the staff is absolutely professional!! 
1303888:0	none	AMBIENCE#GENERAL	All the staff is absolutely professional!! 
1303888:0	none	FOOD#STYLE_OPTIONS	All the staff is absolutely professional!! 
1303888:0	none	RESTAURANT#MISCELLANEOUS	All the staff is absolutely professional!! 
1303888:0	none	FOOD#PRICES	All the staff is absolutely professional!! 
1303888:0	none	RESTAURANT#PRICES	All the staff is absolutely professional!! 
1303888:0	none	DRINKS#QUALITY	All the staff is absolutely professional!! 
1303888:0	none	DRINKS#STYLE_OPTIONS	All the staff is absolutely professional!! 
1303888:0	none	LOCATION#GENERAL	All the staff is absolutely professional!! 
1303888:0	none	DRINKS#PRICES	All the staff is absolutely professional!! 
1303888:1	none	FOOD#QUALITY	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	SERVICE#GENERAL	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	RESTAURANT#GENERAL	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	AMBIENCE#GENERAL	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	FOOD#STYLE_OPTIONS	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	RESTAURANT#MISCELLANEOUS	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	FOOD#PRICES	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	RESTAURANT#PRICES	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	DRINKS#QUALITY	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	DRINKS#STYLE_OPTIONS	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	LOCATION#GENERAL	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:1	none	DRINKS#PRICES	I sometimes see the waiters don't have enough knowledge of their dishes.
1303888:2	none	FOOD#QUALITY	But they do.
1303888:2	positive	SERVICE#GENERAL	But they do.
1303888:2	none	RESTAURANT#GENERAL	But they do.
1303888:2	none	AMBIENCE#GENERAL	But they do.
1303888:2	none	FOOD#STYLE_OPTIONS	But they do.
1303888:2	none	RESTAURANT#MISCELLANEOUS	But they do.
1303888:2	none	FOOD#PRICES	But they do.
1303888:2	none	RESTAURANT#PRICES	But they do.
1303888:2	none	DRINKS#QUALITY	But they do.
1303888:2	none	DRINKS#STYLE_OPTIONS	But they do.
1303888:2	none	LOCATION#GENERAL	But they do.
1303888:2	none	DRINKS#PRICES	But they do.
1303888:3	none	FOOD#QUALITY	(that is A MUST, but not every restaurant can do...) 
1303888:3	positive	SERVICE#GENERAL	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	RESTAURANT#GENERAL	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	AMBIENCE#GENERAL	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	FOOD#STYLE_OPTIONS	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	RESTAURANT#MISCELLANEOUS	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	FOOD#PRICES	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	RESTAURANT#PRICES	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	DRINKS#QUALITY	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	DRINKS#STYLE_OPTIONS	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	LOCATION#GENERAL	(that is A MUST, but not every restaurant can do...) 
1303888:3	none	DRINKS#PRICES	(that is A MUST, but not every restaurant can do...) 
1303888:4	none	FOOD#QUALITY	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	SERVICE#GENERAL	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	RESTAURANT#GENERAL	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	AMBIENCE#GENERAL	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	FOOD#STYLE_OPTIONS	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	RESTAURANT#MISCELLANEOUS	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	FOOD#PRICES	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	RESTAURANT#PRICES	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	DRINKS#QUALITY	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	DRINKS#STYLE_OPTIONS	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	LOCATION#GENERAL	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:4	none	DRINKS#PRICES	If you want to dine with large party, I recommend to make reservation BASEMENT.
1303888:5	none	FOOD#QUALITY	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	SERVICE#GENERAL	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	RESTAURANT#GENERAL	There's nice and quiet, small but enough for 6 (or more).
1303888:5	positive	AMBIENCE#GENERAL	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	FOOD#STYLE_OPTIONS	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	RESTAURANT#MISCELLANEOUS	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	FOOD#PRICES	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	RESTAURANT#PRICES	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	DRINKS#QUALITY	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	DRINKS#STYLE_OPTIONS	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	LOCATION#GENERAL	There's nice and quiet, small but enough for 6 (or more).
1303888:5	none	DRINKS#PRICES	There's nice and quiet, small but enough for 6 (or more).
1303984:0	none	FOOD#QUALITY	This restaurant was way overhyped.
1303984:0	none	SERVICE#GENERAL	This restaurant was way overhyped.
1303984:0	negative	RESTAURANT#GENERAL	This restaurant was way overhyped.
1303984:0	none	AMBIENCE#GENERAL	This restaurant was way overhyped.
1303984:0	none	FOOD#STYLE_OPTIONS	This restaurant was way overhyped.
1303984:0	none	RESTAURANT#MISCELLANEOUS	This restaurant was way overhyped.
1303984:0	none	FOOD#PRICES	This restaurant was way overhyped.
1303984:0	none	RESTAURANT#PRICES	This restaurant was way overhyped.
1303984:0	none	DRINKS#QUALITY	This restaurant was way overhyped.
1303984:0	none	DRINKS#STYLE_OPTIONS	This restaurant was way overhyped.
1303984:0	none	LOCATION#GENERAL	This restaurant was way overhyped.
1303984:0	none	DRINKS#PRICES	This restaurant was way overhyped.
